name	value
Lüdenscheid	972
Meinerzhagen	131
Menden (Sauerland)	229
Nachrodt-Wiblingwerde	325
Neuenrade	377
Plettenberg	289
Schalksmühle	497
Werdohl	812
Mönchengladbach	147
Mülheim an der Ruhr	28
Erkrath	812
Haan	391
Heiligenhaus	948
Hilden	608
Langenfeld (Rhld.)	721
Mettmann	644
Monheim am Rhein	134
Ratingen	778
Velbert	316
Wülfrath	15
Bad Oeynhausen	488
Espelkamp	47
Hüllhorst	285
Hille	744
Lübbecke	949
Minden	395
Petershagen	350
Porta Westfalica	336
Preußisch Oldendorf	349
Rahden	963
Stemwede	737
Bergneustadt	830
Engelskirchen	532
Gummersbach	951
Hückeswagen	288
Lindlar	571
Marienheide	138
Morsbach	986
Nümbrecht	269
Radevormwald	282
Reichshof	863
Waldbröl	236
Wiehl	128
Wipperfürth	811
Attendorn	122
Drolshagen	418
Finnentrop	317
Kirchhundem	47
Lennestadt	305
Olpe	429
Wenden	708
Altenbeken	138
Büren	790
Bad Lippspringe	850
Bad Wünnenberg	757
Borchen	621
Delbrück	768
Hövelhof	111
Paderborn	546
Salzkotten	415
Castrop-Rauxel	41
Datteln	934
Dorsten	339
Gladbeck	175
Haltern am See	296
Herten	687
Oer-Erkenschwick	901
Recklinghausen	688
Waltrop	5
Remscheid	631
Bedburg	657
Erftstadt	136
Frechen	370
Hürth	300
Kerpen	449
Pulheim	342
Wesseling	696
Dormagen	897
Grevenbroich	977
Jüchen	511
Kaarst	919
Korschenbroich	542
Meerbusch	546
Neuss	474
Rommerskirchen	160
Alfter	5
Bad Honnef	978
Bornheim	55
Eitorf	16
Hennef (Sieg)	363
Königswinter	212
Lohmar	205
Meckenheim	443
Much	92
Neunkirchen-Seelscheid	153
Niederkassel	218
Rheinbach	138
Ruppichteroth	488
Sankt Augustin	770
Siegburg	131
Swisttal	979
Troisdorf	101
Wachtberg	153
Windeck	68
Bergisch Gladbach	433
Burscheid	494
Kürten	683
Leichlingen (Rhld.)	874
Odenthal	787
Overath	700
Rösrath	918
Wermelskirchen	312
Bad Berleburg	68
Bad Laasphe	718
Burbach	330
Erndtebrück	158
Hilchenbach	758
Kreuztal	165
Netphen	386
Siegen	195
Wilnsdorf	696
Anröchte	863
Bad Sassendorf	302
Ense	15
Erwitte	539
Geseke	544
Lippetal	890
Lippstadt	611
Möhnesee	820
Rüthen	184
Soest	357
Warstein	933
Welver	924
Werl	496
Wickede (Ruhr)	649
Solingen	785
Aachen	452
Alsdorf	666
Baesweiler	540
Eschweiler	843
Herzogenrath	237
Monschau	635
Roetgen	884
Simmerath	832
Stolberg (Rhld.)	168
Würselen	975
Altenberge	30
Emsdetten	330
Hörstel	965
Hopsten	200
Horstmar	646
Ibbenbüren	480
Ladbergen	964
Laer	936
Lienen	376
Lotte	528
Metelen	237
Mettingen	434
Nordwalde	347
Ochtrup	866
Recke	44
Rheine	248
Saerbeck	862
Steinfurt	231
Tecklenburg	928
Westerkappeln	288
Bönen	474
Bergkamen	475
Fröndenberg/Ruhr	226
Holzwickede	761
Kamen	451
Lünen	189
Schwerte	781
Selm	793
Unna	829
Werne	314
Grefrath	516
Kempen	901
Nettetal	270
Niederkrüchten	917
Tönisvorst	285
Viersen	104
Willich	592
Ahlen	226
Beckum	623
Beelen	805
Drensteinfurt	908
Ennigerloh	340
Everswinkel	368
Oelde	758
Ostbevern	143
Sassenberg	967
Sendenhorst	968
Telgte	2
Wadersloh	573
Warendorf	112
Alpen	686
Dinslaken	854
Hünxe	652
Hamminkeln	499
Kamp-Lintfort	293
Moers	752
Neukirchen-Vluyn	144
Rheinberg	102
Schermbeck	762
Sonsbeck	256
Voerde (Niederrhein)	870
Wesel	992
Xanten	844
Wuppertal	218
Adenau	639
Antweiler	836
Aremberg	385
Barweiler	554
Bauler	855
Dümpelfeld	372
Dankerath	935
Dorsel	916
Eichenbach	56
Fuchshofen	76
Hümmel	816
Harscheid	944
Herschbroich	113
Hoffeld	578
Honerath	613
Insul	105
Kaltenborn	569
Kottenborn	44
Leimbach	480
Müllenbach	781
Müsch	881
Meuspath	97
Nürburg	807
Ohlenhard	280
Pomster	36
Quiddelbach	236
Reifferscheid	163
Rodder	751
Schuld	712
Senscheid	210
Sierscheid	13
Trierscheid	11
Wershofen	960
Wiesemscheid	203
Wimbach	856
Winnerath	536
Wirft	949
Ahrbrück	194
Altenahr	135
Dernau	452
Hönningen	708
Heckenbach	294
Kalenborn	280
Kesseling	117
Kirchsahr	707
Lind	99
Mayschoß	137
Rech	793
Bad Breisig	425
Brohl-Lützing	262
Gönnersdorf	816
Waldorf	586
Bad Neuenahr-Ahrweiler	847
Brenk	908
Burgbrohl	906
Dedenbach	947
Galenberg	873
Glees	247
Hohenleimbach	460
Kempenich	133
Niederdürenbach	993
Niederzissen	580
Oberdürenbach	478
Oberzissen	343
Schalkenbach	836
Spessart	644
Wassenach	86
Weibern	466
Grafschaft	49
Remagen	467
Sinzig	363
Ölsen	512
Almersbach	317
Altenkirchen (Westerwald)	982
Bachenberg	93
Berod bei Hachenburg	89
Birnbach	766
Busenhausen	678
Eichelhardt	527
Ersfeld	29
Fiersbach	81
Fluterschen	981
Forstmehren	441
Gieleroth	182
Hasselbach	557
Helmenzen	907
Helmeroth	296
Hemmelzen	132
Heupelzen	125
Hilgenroth	245
Hirz-Maulsbach	418
Idelberg	947
Ingelbach	653
Isert	313
Kettenhausen	834
Kircheib	510
Kraam	809
Mammelzen	111
Mehren	207
Michelbach (Westerwald)	74
Neitersen	460
Obererbach (Westerwald)	86
Oberirsen	792
Oberwambach	54
Racksen	251
Rettersen	3
Sörth	825
Stürzelbach	939
Volkerzen	336
Wölmersen	380
Werkhausen	341
Weyerbusch	209
Betzdorf	87
Grünebach	392
Scheuerfeld	696
Wallmenroth	829
Bürdenbach	547
Berzhausen	9
Burglahr	795
Eulenberg	224
Flammersfeld	24
Güllesheim	420
Giershausen	658
Horhausen (Westerwald)	839
Kescheid	225
Krunkel	475
Niedersteinebach	936
Oberlahr	318
Obernau	647
Obersteinebach	594
Orfgen	958
Peterslahr	390
Pleckhausen	186
Reiferscheid	323
Schürdt	81
Seelbach (Westerwald)	763
Seifen	361
Walterschen	520
Willroth	185
Ziegenhain	250
Dickendorf	635
Elben	692
Elkenroth	177
Fensdorf	433
Gebhardshain	315
Kausen	347
Malberg	90
Molzhain	184
Nauroth	345
Rosenheim (Landkreis Altenkirchen)	577
Steinebach/Sieg	224
Steineroth	301
Birkenbeul	203
Bitzen	407
Breitscheidt	844
Bruchertseifen	591
Etzbach	184
Fürthen	108
Hamm (Sieg)	853
Niederirsen	406
Pracht	279
Seelbach bei Hamm (Sieg)	526
Daaden	172
Derschen	923
Emmerzhausen	982
Herdorf	156
Mauden	999
Niederdreisbach	877
Nisterberg	472
Schutzbach	507
Weitefeld	404
Brachbach	754
Friesenhagen	378
Harbach	944
Kirchen (Sieg)	667
Mudersbach	394
Niederfischbach	77
Birken-Honigsessen	663
Hövels	963
Katzwinkel (Sieg)	187
Mittelhof	915
Selbach (Sieg)	181
Wissen	295
Albig	535
Bechenheim	250
Bechtolsheim	65
Bermersheim vor der Höhe	781
Biebelnheim	147
Dintesheim	348
Eppelsheim	841
Erbes-Büdesheim	741
Esselborn	804
Flomborn	109
Flonheim	885
Framersheim	989
Freimersheim	427
Gau-Heppenheim	830
Gau-Odernheim	608
Kettenheim	650
Lonsheim	50
Mauchenheim	786
Nack	632
Nieder-Wiesen	665
Ober-Flörsheim	723
Offenheim	917
Wahlheim	175
Alzey	231
Alsheim	165
Eich	266
Gimbsheim	125
Hamm am Rhein	990
Flörsheim-Dalsheim	262
Hohen-Sülzen	252
Mölsheim	224
Mörstadt	313
Monsheim	862
Offstein	709
Wachenheim	493
Eckelsheim	556
Gau-Bickelheim	804
Gumbsheim	275
Siefersheim	407
Stein-Bockenheim	852
Wöllstein	470
Wendelsheim	723
Wonsheim	748
Armsheim	6
Ensheim	457
Gabsheim	715
Gau-Weinheim	949
Partenheim	30
Saulheim	749
Schornsheim	654
Spiesheim	917
Udenheim	313
Vendersheim	669
Wörrstadt	640
Wallertheim	995
Bechtheim	324
Bermersheim	583
Dittelsheim-Heßloch	196
Frettenheim	200
Gundersheim	627
Gundheim	838
Hangen-Weisheim	825
Hochborn	27
Monzernheim	524
Osthofen	569
Westhofen	371
Bad Dürkheim	671
Deidesheim	754
Forst an der Weinstraße	839
Niederkirchen bei Deidesheim	885
Ruppertsberg	344
Bobenheim am Berg	888
Dackenheim	123
Erpolzheim	603
Freinsheim	790
Herxheim am Berg	420
Kallstadt	777
Weisenheim am Berg	498
Weisenheim am Sand	701
Battenberg (Pfalz)	754
Bissersheim	941
Bockenheim an der Weinstraße	425
Dirmstein	955
Ebertsheim	234
Gerolsheim	279
Großkarlbach	221
Kindenheim	756
Kirchheim an der Weinstraße	956
Kleinkarlbach	150
Laumersheim	481
Mertesheim	266
Neuleiningen	883
Obersülzen	756
Obrigheim (Pfalz)	718
Quirnheim	689
Grünstadt	299
Haßloch	284
Altleiningen	286
Carlsberg	702
Hettenleidelheim	137
Tiefenthal	607
Wattenheim	152
Elmstein	669
Esthal	54
Frankeneck	533
Lambrecht (Pfalz)	280
Neidenfels	287
Weidenthal	534
Ellerstadt	10
Friedelsheim	17
Gönnheim	678
Wachenheim an der Weinstraße	934
Bad Kreuznach	676
Biebelsheim	439
Fürfeld	52
Frei-Laubersheim	475
Hackenheim	567
Neu-Bamberg	260
Pfaffen-Schwabenheim	264
Pleitersheim	709
Volxheim	769
Altenbamberg	275
Duchroth	338
Feilbingert	14
Hallgarten	697
Hochstätten	773
Niederhausen	161
Norheim	73
Oberhausen an der Nahe	71
Traisen	348
Auen	180
Bärweiler	620
Bad Sobernheim	247
Daubach	85
Ippenschied	293
Kirschroth	902
Langenthal	171
Lauschied	755
Martinstein	934
Meddersheim	761
Merxheim	868
Monzingen	693
Nußbaum	305
Odernheim am Glan	411
Rehbach	70
Seesbach	39
Staudernheim	472
Weiler bei Monzingen	50
Winterburg	644
Bärenbach	962
Becherbach bei Kirn	882
Brauweiler	61
Bruschied	393
Hahnenbach	519
Heimweiler	27
Heinzenberg	814
Hennweiler	975
Hochstetten-Dhaun	94
Horbach	806
Königsau	467
Kellenbach	875
Meckenbach	909
Oberhausen bei Kirn	138
Otzweiler	449
Schneppenbach	955
Schwarzerden	493
Simmertal	905
Weitersborn	930
Kirn	656
Bretzenheim	157
Dorsheim	978
Guldental	139
Langenlonsheim	49
Laubenheim	308
Rümmelsheim	769
Windesheim	518
Abtweiler	751
Becherbach	881
Breitenheim	939
Callbach	900
Desloch	138
Hundsbach	529
Jeckenbach	871
Löllbach	668
Lettweiler	419
Meisenheim	701
Raumbach	258
Rehborn	687
Reiffelbach	31
Schmittweiler	723
Schweinschied	646
Allenfeld	677
Argenschwang	368
Bockenau	991
Braunweiler	872
Burgsponheim	335
Dalberg	520
Gebroth	819
Gutenberg	931
Hüffelsheim	378
Hargesheim	420
Hergenfeld	215
Münchwald	130
Mandel	797
Oberstreit	278
Rüdesheim	899
Roxheim	932
Sankt Katharinen	575
Schloßböckelheim	668
Sommerloch	357
Spabrücken	784
Spall	44
Sponheim	593
Waldböckelheim	811
Weinsheim	554
Dörrebach	216
Daxweiler	435
Eckenroth	619
Schweppenhausen	197
Seibersbach	200
Stromberg	127
Waldlaubersheim	721
Warmsroth	757
Ürzig	474
Bernkastel-Kues	84
Brauneberg	112
Burgen	346
Erden	434
Gornhausen	696
Graach an der Mosel	336
Hochscheid	802
Kesten	736
Kleinich	619
Kommen	367
Lösnich	717
Lieser	139
Longkamp	300
Mülheim an der Mosel	442
Maring-Noviand	726
Minheim	125
Monzelfeld	170
Neumagen-Dhron	217
Piesport	821
Veldenz	918
Wintrich	524
Zeltingen-Rachtig	353
Morbach	308
Büdlich	818
Berglicht	622
Breit	883
Burtscheid	230
Deuselbach	854
Dhronecken	281
Etgert	280
Gielert	512
Gräfendhron	179
Heidenburg	377
Hilscheid	836
Horath	188
Immert	281
Lückenburg	764
Malborn	167
Merschbach	538
Rorodt	370
Talling	727
Thalfang	404
Bausendorf	638
Bengel	326
Burg (Mosel)	977
Diefenbach	160
Enkirch	734
Flußbach	620
Hontheim	37
Irmenach	173
Kinderbeuern	483
Kinheim	156
Kröv	97
Lötzbeuren	851
Reil	667
Starkenburg	762
Traben-Trarbach	333
Willwerscheid	108
Altrich	929
Arenrath	914
Bergweiler	985
Bettenfeld	276
Binsfeld	363
Bruch	287
Dierfeld	494
Dierscheid	75
Dodenburg	692
Dreis	240
Eckfeld	56
Eisenschmitt	920
Esch	30
Gipperath	614
Gladbach	964
Greimerath	255
Großlittgen	450
Hasborn	680
Heckenmünster	802
Heidweiler	762
Hetzerath	597
Hupperath	701
Karl	495
Klausen	293
Landscheid	845
Laufeld	729
Manderscheid	104
Meerfeld	781
Minderlittgen	764
Musweiler	808
Niederöfflingen	40
Niederscheidweiler	565
Niersbach	382
Oberöfflingen	14
Oberscheidweiler	987
Osann-Monzel	863
Pantenburg	554
Platten	713
Plein	505
Rivenich	317
Salmtal	297
Schladt	682
Wallscheid	744
Wittlich	169
Baumholder	237
Berglangenbach	663
Berschweiler bei Baumholder	971
Eckersweiler	331
Fohren-Linden	54
Frauenberg	793
Hahnweiler	422
Leitzweiler	246
Mettweiler	926
Rückweiler	871
Ruschberg	916
Abentheuer	137
Achtelsbach	685
Börfink	250
Brücken	689
Buhlenberg	387
Dambach	255
Dienstweiler	598
Elchweiler	767
Ellweiler	917
Gimbweiler	800
Hattgenstein	869
Hoppstädten-Weiersbach	279
Kronweiler	752
Leisel	312
Niederbrombach	339
Niederhambach	155
Nohen	723
Oberbrombach	813
Oberhambach	959
Rötsweiler-Nockenthal	627
Rimsberg	752
Rinzenberg	724
Schmißberg	114
Schwollen	967
Siesbach	493
Sonnenberg-Winnenberg	661
Wilzenberg-Hußweiler	651
Allenbach	601
Berschweiler bei Kirn	444
Bruchweiler	880
Dickesbach	891
Griebelschied	846
Herrstein	524
Hettenrodt	945
Hintertiefenbach	606
Kempfeld	323
Kirschweiler	419
Langweiler	774
Mörschied	105
Mackenrodt	646
Mittelreidenbach	74
Niederhosenbach	920
Niederwörresbach	501
Oberhosenbach	230
Oberreidenbach	73
Oberwörresbach	393
Schmidthachenbach	149
Sensweiler	507
Sien	266
Sienhachenbach	298
Sonnschied	484
Veitsrodt	499
Vollmersbach	931
Weiden	658
Wickenrodt	351
Wirschweiler	570
Idar-Oberstein	189
Asbach	512
Bollenbach	352
Bundenbach	462
Gösenroth	317
Hellertshausen	566
Horbruch	576
Hottenbach	184
Krummenau	888
Oberkirn	741
Rhaunen	61
Schauren	277
Schwerbach	890
Stipshausen	423
Sulzbach	515
Weitersbach	280
Bremm	938
Briedern	160
Bruttig-Fankel	314
Cochem	902
Dohr	22
Ediger-Eller	972
Ellenz-Poltersdorf	160
Ernst	168
Faid	902
Greimersburg	107
Klotten	320
Lütz	793
Lieg	373
Müden (Mosel)	151
Mesenich	287
Moselkern	364
Pommern	924
Senheim	259
Treis-Karden	383
Valwig	374
Wirfus	248
Binningen	770
Brachtendorf	749
Brieden	949
Brohl	739
Dünfus	331
Düngenheim	684
Eppenberg	245
Eulgem	857
Forst (Eifel)	512
Gamlen	286
Hambuch	948
Hauroth	60
Illerich	208
Kaifenheim	155
Kail	628
Kaisersesch	959
Landkern	935
Leienkaul	354
Möntenich	231
Masburg	370
Roes	983
Urmersbach	238
Zettingen	362
Alflen	262
Auderath	532
Büchel	385
Bad Bertrich	504
Filz	786
Gevenich	6
Gillenbeuren	808
Kliding	924
Lutzerath	113
Schmitt	400
Ulmen	911
Urschmitt	517
Wagenhausen	137
Weiler	285
Wollmerath	679
Alf	77
Altlay	653
Altstrimmig	933
Blankenrath	808
Briedel	554
Bullay	239
Forst (Hunsrück)	568
Grenderich	52
Haserich	139
Hesweiler	185
Liesenich	117
Mittelstrimmig	218
Moritzheim	998
Neef	928
Pünderich	122
Panzweiler	500
Peterswald-Löffelscheid	867
Reidenhausen	312
Sankt Aldegund	152
Sosberg	431
Tellig	7
Walhausen	297
Zell (Mosel)	789
Alsenz	407
Finkenbach-Gersweiler	512
Gaugrehweiler	222
Kalkofen	985
Münsterappel	87
Mannweiler-Cölln	470
Niederhausen an der Appel	860
Niedermoschel	924
Oberhausen an der Appel	809
Obermoschel	439
Schiersfeld	897
Sitters	671
Unkenbach	575
Waldgrehweiler	730
Winterborn	285
Eisenberg (Pfalz)	420
Kerzenheim	958
Ramsen	116
Albisheim (Pfrimm)	482
Biedesheim	196
Bubenheim	379
Dreisen	818
Einselthum	438
Göllheim	69
Immesheim	37
Lautersheim	848
Ottersheim	621
Rüssingen	911
Standenbühl	762
Weitersweiler	754
Zellertal	185
Bennhausen	992
Bischheim	672
Bolanden	400
Dannenfels	606
Gauersheim	278
Ilbesheim	228
Jakobsweiler	646
Kirchheimbolanden	789
Kriegsfeld	566
Mörsfeld	563
Marnheim	166
Morschheim	7
Oberwiesen	182
Orbis	264
Rittersheim	325
Bayerfeld-Steckweiler	460
Bisterschied	959
Dörrmoschel	308
Dielkirchen	552
Gehrweiler	55
Gerbach	388
Gundersweiler	435
Imsweiler	103
Katzenbach	242
Ransweiler	84
Rathskirchen	565
Reichsthal	707
Rockenhausen	757
Ruppertsecken	309
Sankt Alban	636
Seelen	417
Stahlberg	443
Teschenmoschel	785
Würzweiler	431
Börrstadt	175
Breunigweiler	717
Gonbach	599
Höringen	904
Imsbach	878
Lohnsfeld	263
Münchweiler an der Alsenz	242
Schweisweiler	892
Sippersfeld	94
Steinbach am Donnersberg	293
Wartenberg-Rohrbach	408
Winnweiler	309
Üttfeld	197
Arzfeld	680
Dackscheid	835
Dahnen	864
Daleiden	26
Dasburg	442
Eilscheid	851
Eschfeld	315
Euscheid	700
Großkampenberg	374
Hargarten	820
Harspelt	802
Herzfeld	955
Irrhausen	467
Jucken	207
Kesfeld	574
Kickeshausen	969
Kinzenburg	540
Krautscheid	16
Lünebach	622
Lützkampen	995
Lambertsberg	551
Lascheid	341
Lauperath	80
Leidenborn	599
Lichtenborn	793
Lierfeld	602
Mauel	707
Merlscheid	991
Niederpierscheid	431
Oberpierscheid	683
Olmscheid	922
Pintesfeld	423
Plütscheid	105
Preischeid	594
Reiff	253
Reipeldingen	738
Roscheid	491
Sengerich	177
Sevenig (Our)	547
Strickscheid	561
Waxweiler	653
Badem	462
Balesfeld	39
Baustert	473
Bettingen	751
Bickendorf	339
Biersdorf am See	273
Birtlingen	313
Brecht	145
Brimingen	668
Dockendorf	663
Dudeldorf	954
Eßlingen	907
Echtershausen	453
Ehlenz	174
Enzen	185
Etteldorf	129
Feilsdorf	124
Fließem	69
Gindorf	87
Gondorf	14
Gransdorf	399
Hütterscheid	611
Hüttingen an der Kyll	316
Halsdorf	959
Heilenbach	672
Hisel	252
Idenheim	48
Idesheim	956
Ingendorf	825
Kyllburg	977
Kyllburgweiler	902
Ließem	322
Mülbach	23
Malbergweich	260
Meckel	267
Messerich	767
Metterich	66
Nattenheim	958
Neidenbach	652
Neuheilenbach	93
Niederstedem	92
Niederweiler	659
Oberkail	782
Oberstedem	59
Oberweiler	664
Oberweis	457
Olsdorf	286
Orsfeld	112
Pickließem	72
Röhl	435
Rittersdorf	948
Sülm	784
Sankt Thomas	892
Scharfbillig	341
Schleid	835
Seffern	891
Sefferweich	963
Seinsfeld	278
Steinborn	913
Stockem	191
Trimport	531
Usch	398
Wettlingen	119
Wißmannsdorf	702
Wiersdorf	349
Wilsecker	547
Wolsfeld	97
Zendscheid	670
Bitburg	913
Auw bei Prüm	647
Büdesheim	82
Bleialf	714
Brandscheid	865
Buchet	641
Dingdorf	130
Feuerscheid	412
Fleringen	810
Giesdorf	959
Gondenbrett	216
Großlangenfeld	706
Habscheid	381
Heckhuscheid	482
Heisdorf	488
Hersdorf	803
Kleinlangenfeld	153
Lasel	793
Mützenich	880
Masthorn	118
Matzerath	188
Niederlauch	401
Nimshuscheid	381
Nimsreuland	628
Oberlascheid	983
Oberlauch	730
Olzheim	737
Orlenbach	152
Pittenbach	14
Prüm	532
Pronsfeld	335
Rommersheim	931
Roth bei Prüm	14
Schönecken	19
Schwirzheim	443
Seiwerath	198
Sellerich	862
Wallersheim	466
Watzerath	885
Wawern	218
Winringen	206
Winterscheid	718
Winterspelt	660
Affler	284
Altscheid	425
Ammeldingen an der Our	570
Ammeldingen bei Neuerburg	341
Übereisenbach	306
Berkoth	786
Berscheid	4
Biesdorf	110
Bollendorf	669
Burg	274
Dauwelshausen	195
Echternacherbrück	675
Eisenach	630
Emmelbaum	93
Ernzen	308
Ferschweiler	718
Fischbach-Oberraden	894
Geichlingen	444
Gemünd	28
Gentingen	926
Gilzem	268
Hütten	723
Hüttingen bei Lahr	767
Heilbach	406
Herbstmühle	868
Holsthum	388
Hommerdingen	793
Irrel	331
Körperich	336
Karlshausen	622
Kaschenbach	90
Keppeshausen	561
Koxhausen	800
Kruchten	638
Lahr	198
Menningen	67
Mettendorf	39
Muxerath	832
Nasingen	825
Neuerburg	515
Niedergeckler	132
Niederraden	420
Niederweis	98
Niehl	932
Nusbaum	774
Obergeckler	717
Peffingen	534
Plascheid	144
Prümzurlay	715
Rodershausen	18
Roth an der Our	513
Schankweiler	979
Scheitenkorb	1
Scheuern	897
Sevenig bei Neuerburg	513
Sinspelt	704
Uppershausen	481
Utscheid	887
Waldhof-Falkenstein	206
Wallendorf	342
Weidingen	941
Zweifelscheid	65
Auw an der Kyll	942
Beilingen	336
Herforst	471
Hosten	651
Orenhofen	407
Philippsheim	970
Preist	559
Spangdahlem	998
Speicher	421
Frankenthal (Pfalz)	604
Bellheim	114
Knittelsheim	911
Ottersheim bei Landau	218
Zeiskam	603
Germersheim	464
Berg (Pfalz)	358
Hagenbach	479
Neuburg am Rhein	55
Scheibenhardt	175
Hatzenbühl	529
Jockgrim	874
Neupotz	926
Rheinzabern	683
Erlenbach bei Kandel	103
Freckenfeld	175
Kandel	280
Minfeld	222
Steinweiler	951
Vollmersweiler	540
Winden	943
Freisbach	179
Lingenfeld	735
Lustadt	800
Schwegenheim	163
Weingarten (Pfalz)	2
Westheim (Pfalz)	817
Hördt	933
Kuhardt	805
Leimersheim	773
Rülzheim	668
Wörth am Rhein	242
Kaiserslautern	153
Bruchmühlbach-Miesau	979
Gerhardsbrunn	770
Lambsborn	49
Langwieden	513
Martinshöhe	556
Enkenbach-Alsenborn	175
Frankenstein	112
Hochspeyer	270
Mehlingen	125
Neuhemsbach	87
Sembach	258
Waldleiningen	967
Krickenbach	511
Queidersbach	875
Schopp	722
Stelzenberg	212
Trippstadt	355
Bann	222
Hauptstuhl	245
Kindsbach	721
Landstuhl	493
Mittelbrunn	542
Oberarnbach	651
Frankelbach	772
Heiligenmoschel	757
Hirschhorn/Pfalz	998
Katzweiler	414
Mehlbach	849
Niederkirchen	657
Olsbrücken	299
Otterbach	684
Otterberg	775
Schallodenbach	600
Schneckenhausen	112
Sulzbachtal	518
Hütschenhausen	306
Kottweiler-Schwanden	819
Niedermohr	756
Ramstein-Miesenbach	321
Steinwenden	275
Erzenhausen	14
Eulenbis	976
Kollweiler	846
Mackenbach	764
Reichenbach-Steegen	693
Schwedelbach	28
Weilerbach	746
Koblenz	410
Altenglan	981
Bedesbach	467
Bosenbach	673
Elzweiler	425
Erdesbach	993
Föckelberg	206
Horschbach	262
Neunkirchen am Potzberg	525
Niederalben	208
Niederstaufenbach	319
Oberstaufenbach	277
Rammelsbach	144
Rathsweiler	362
Rutsweiler am Glan	950
Ulmet	703
Welchweiler	884
Börsborn	314
Glan-Münchweiler	394
Hüffler	515
Henschtal	871
Herschweiler-Pettersheim	462
Krottelbach	786
Matzenbach	756
Nanzdietschweiler	260
Quirnbach/Pfalz	245
Rehweiler	219
Steinbach am Glan	281
Wahnwegen	33
Albessen	749
Blaubach	914
Dennweiler-Frohnbach	270
Ehweiler	763
Etschberg	371
Haschbach am Remigiusberg	5
Herchweiler	481
Körborn	205
Konken	375
Kusel	518
Oberalben	158
Pfeffelbach	597
Reichweiler	972
Ruthweiler	857
Schellweiler	241
Selchenbach	680
Thallichtenberg	811
Theisbergstegen	219
Adenbach	80
Aschbach	833
Buborn	435
Cronenberg	234
Deimberg	996
Eßweiler	423
Einöllen	535
Ginsweiler	272
Glanbrücken	464
Grumbach	116
Hausweiler	101
Hefersweiler	885
Heinzenhausen	520
Herren-Sulzbach	514
Hinzweiler	291
Hohenöllen	784
Homberg	2
Hoppstädten	323
Kappeln	572
Kirrweiler	46
Kreimbach-Kaulbach	641
Lauterecken	24
Lohnweiler	842
Medard	482
Merzweiler	736
Nerzweiler	741
Nußbach	279
Oberweiler-Tiefenbach	488
Oberweiler im Tal	687
Odenbach	135
Offenbach-Hundheim	463
Reipoltskirchen	281
Relsberg	153
Rothselberg	497
Rutsweiler an der Lauter	666
Sankt Julian	930
Unterjeckenbach	286
Wiesweiler	307
Wolfstein	524
Brücken (Pfalz)	920
Dittweiler	524
Frohnhofen	409
Gries	610
Ohmbach	302
Schönenberg-Kübelberg	928
Breitenbach	210
Dunzweiler	670
Waldmohr	744
Landau in der Pfalz	348
Ludwigshafen am Rhein	334
Bingen am Rhein	377
Bodenheim	885
Gau-Bischofsheim	83
Harxheim	239
Lörzweiler	192
Nackenheim	300
Budenheim	387
Appenheim	753
Engelstadt	701
Gau-Algesheim	711
Nieder-Hilbersheim	553
Ober-Hilbersheim	288
Ockenheim	712
Schwabenheim an der Selz	598
Heidesheim am Rhein	193
Wackernheim	499
Ingelheim am Rhein	857
Essenheim	184
Jugenheim in Rheinhessen	212
Klein-Winternheim	603
Nieder-Olm	21
Ober-Olm	255
Sörgenloch	619
Stadecken-Elsheim	843
Zornheim	609
Bacharach	799
Münster-Sarmsheim	53
Manubach	543
Niederheimbach	81
Oberdiebach	793
Oberheimbach	50
Trechtingshausen	672
Waldalgesheim	846
Weiler bei Bingen	844
Dalheim	111
Dexheim	247
Dienheim	365
Dolgesheim	873
Dorn-Dürkheim	708
Eimsheim	288
Guntersblum	106
Hahnheim	488
Hillesheim	382
Köngernheim	162
Ludwigshöhe	921
Mommenheim	916
Nierstein	553
Oppenheim	987
Selzen	341
Uelversheim	808
Undenheim	878
Weinolsheim	164
Wintersheim	396
Aspisheim	663
Badenheim	193
Gensingen	47
Grolsheim	358
Horrweiler	676
Sankt Johann	893
Sprendlingen	130
Welgesheim	536
Wolfsheim	128
Zotzenheim	196
Mainz	435
Andernach	811
Bendorf	62
Einig	804
Gappenach	795
Gering	265
Gierschnach	444
Kalt	528
Kerben	577
Kollig	758
Lonnig	792
Münstermaifeld	368
Mertloch	931
Naunheim	624
Ochtendung	225
Pillig	165
Polch	715
Rüber	145
Trimbs	813
Welling	26
Wierschem	289
Mayen	50
Bell	778
Mendig	776
Thür	982
Volkesfeld	920
Kretz	459
Kruft	226
Nickenich	429
Plaidt	457
Saffig	981
Alken	951
Brey	202
Brodenbach	263
Dieblich	662
Hatzenport	123
Kobern-Gondorf	952
Löf	550
Lehmen	148
Macken	211
Nörtershausen	314
Niederfell	970
Oberfell	782
Rhens	852
Spay	262
Waldesch	878
Winningen	439
Wolken	936
Niederwerth	13
Urbar	384
Vallendar	354
Weitersburg	276
Acht	900
Anschau	144
Arft	574
Baar	385
Bermel	352
Ditscheid	519
Hausten	890
Herresbach	385
Hirten	838
Kehrig	491
Kirchwald	150
Kottenheim	402
Langscheid	307
Luxem	741
Münk	638
Monreal	298
Nachtsheim	428
Reudelsterz	667
Siebenbach	599
Virneburg	913
Welschenbach	631
Bassenheim	624
Kaltenengers	347
Kettig	172
Mülheim-Kärlich	224
Sankt Sebastian	487
Urmitz	942
Weißenthurm	439
Neustadt an der Weinstraße	376
